name,fm./loc.,slat,slon,n,dec,inc,k,alpha95,f_corr,VGP_lat,VGP_lon,K,A95,dp,dm,mean_age,min_age,2sig_min,max_age,2sig_max,uncer_dist,rock_typ_1,rock_typ_2,rock_typ_3,geologic_classes,geologic_types,lithologies,demag,struc_cont,rot_area,polarity,strat_group,ordering,synch_unit,in_study_pole,rej_crit,pmag_ref,age_ref,pmag_comments,age_comments,citations,Study,VGP_lon_recalc,VGP_lat_recalc,inc_reverse,dec_reverse,vgp_lat_SH,vgp_lon_SH,age_uncertainty
3V077,South Fork cone lava,36.35,241.6,7,359.7,55.3,285.0,3.6,,89.4,82.3,,,,,0.3865,0.0,,0.773,,uniform,igneous,volcanic,lava,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Brunhes Chron,10.1029/2008GC001970,SW_USA_composite,86.79941813883863,89.42874863259351,-55.3,179.7,-89.42874863259351,266.79941813883863,0.773
1C118,rhyolite in Big Pine area,37.06,241.7,20,174.9,-52.0,46.0,4.9,,-83.9,286.5,,,,,1.01,0.97,,1.05,,normal,igneous,volcanic,rhyolite,Igneous:Extrusive,Lava,Rhyolite,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001971,SW_USA_composite,286.4845547565391,-83.898597579043,-52.0,174.9,-83.898597579043,286.4845547565391,0.08000000000000007
1C138*,North Fork Oak Creek basalt,36.84,241.7,5,148.2,-25.9,12.0,22.6,,,,,,,,1.6915,0.773,,2.61,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,0,,0,0,[3],Mankinen (2008),GTS2020,site rejected because a95 > 10,age range of Matuyama Chron,10.1029/2008GC001972,SW_USA_composite,300.8081126716882,-53.363689423946155,-25.9,148.2,-53.363689423946155,300.8081126716882,1.8369999999999997
2C809,basalt in Clearlake Oaks area,39.01,237.4,6,179.9,-65.8,306.0,4.7,,-81.0,56.8,,,,,1.6915,0.773,,2.61,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Matuyama Chron,10.1029/2008GC001973,SW_USA_composite,56.974542784731455,-80.96004466050246,-65.8,179.9,-80.96004466050246,56.974542784731455,1.8369999999999997
2C821,Sutter Buttes area rhyolite,39.19,238.23,7,157.1,-68.4,797.0,2.1,,-69.8,13.8,,,,,1.74,1.64,,1.84,,normal,igneous,volcanic,rhyolite,Igneous:Extrusive,Lava,Rhyolite,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001974,SW_USA_composite,13.781708721828863,-69.82043864572384,-68.4,157.1,-69.82043864572384,13.781708721828863,0.20000000000000018
2D005,Truckee area basalt,39.35,239.88,5,181.0,-42.9,119.0,7.0,,-75.5,236.1,,,,,1.6915,0.773,,2.61,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Matuyama Chron,10.1029/2008GC001975,SW_USA_composite,236.24431293088202,-75.54639319633657,-42.9,181.0,-75.54639319633657,236.24431293088202,1.8369999999999997
2D041*,Steamboat Hills rhyolite,39.37,240.21,4,195.3,-61.1,167.0,7.1,,-78.1,131.5,,,,,1.14,1.0899999999999999,,1.19,,normal,igneous,volcanic,rhyolite,Igneous:Extrusive,Lava,Rhyolite,BL-AF,1,0,R,0,,0,0,[2],Mankinen (2008),Mankinen (2008),site rejected because n < 5,,10.1029/2008GC001976,SW_USA_composite,131.69656935825554,-78.09738641628782,-61.1,195.3,-78.09738641628782,131.69656935825554,0.10000000000000009
2D045,Steamboat Hills basaltic andesite,39.39,240.24,5,198.8,-53.2,128.0,6.8,,-73.9,164.9,,,,,1.6915,0.773,,2.61,,uniform,igneous,volcanic,basaltic andesite,Igneous:Extrusive,Lava,Basaltic Andesite,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Matuyama Chron,10.1029/2008GC001977,SW_USA_composite,164.88234545856332,-73.92323456165731,-53.2,198.8,-73.92323456165731,164.88234545856332,1.8369999999999997
2D051*,McClellan Peak basalt,39.26,240.36,4,177.8,-46.9,28.0,17.5,,-78.7,250.4,,,,,1.16,1.1199999999999999,,1.2,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,0,,0,0,"[2, 3]",Mankinen (2008),Mankinen (2008),site rejected because a95 > 10 and n < 5,,10.1029/2008GC001978,SW_USA_composite,250.31707055337333,-78.70786124072592,-46.9,177.8,-78.70786124072592,250.31707055337333,0.08000000000000007
2D056*,Steamboat Hills,39.41,240.29,4,253.1,-33.1,413.0,4.5,,-24.2,146.3,,,,,1.6915,0.773,,2.61,,uniform,igneous,volcanic,perlite,Igneous:Extrusive,Lava,Obsidian,BL-AF,1,0,I,0,,0,0,[2],Mankinen (2008),GTS2020,site rejected because n < 5,age range of Matuyama Chron,10.1029/2008GC001979,SW_USA_composite,146.26797908178665,-24.223063653140365,-33.1,253.1,-24.223063653140365,146.26797908178665,1.8369999999999997
2D066*,Big Chief basalt,39.25,239.81,6,187.5,-51.1,26.0,13.3,,-80.4,198.3,,,,,1.6915,0.773,,2.61,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,0,,0,0,[3],Mankinen (2008),GTS2020,site rejected because a95 > 10,age range of Matuyama Chron,10.1029/2008GC001980,SW_USA_composite,198.29105936046196,-80.36440539244435,-51.1,187.5,-80.36440539244435,198.29105936046196,1.8369999999999997
2D072,Bald Mtn.,39.28,239.8,5,163.7,-47.6,167.0,6.0,,-72.9,296.7,,,,,1.28,1.18,,1.3800000000000001,,normal,igneous,volcanic,olivine latite,Igneous:Extrusive,Lava,Latite,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001981,SW_USA_composite,296.5789586479378,-72.8861326212715,-47.6,163.7,-72.8861326212715,296.5789586479378,0.20000000000000018
3D101,Watson Creek,39.22,239.91,5,186.9,-72.1,118.0,7.1,,-71.6,71.9,,,,,2.23,2.13,,2.33,,normal,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001982,SW_USA_composite,71.77995768263825,-71.52315477967784,-72.1,186.9,-71.52315477967784,71.77995768263825,0.20000000000000018
3D115,Tahoe City area,39.17,239.85,6,172.7,-54.6,109.0,6.4,,-83.0,297.4,,,,,1.9299999999999997,1.8299999999999998,,2.03,,normal,igneous,volcanic,olivine latite,Igneous:Extrusive,Lava,Latite,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001983,SW_USA_composite,297.3193662880193,-82.91972506750399,-54.6,172.7,-82.91972506750399,297.3193662880193,0.19999999999999996
3D131,Polaris area,39.33,239.82,7,160.1,-53.0,166.0,4.7,,-73.0,316.0,,,,,1.68,1.63,,1.73,,normal,igneous,volcanic,olivine latite,Igneous:Extrusive,Lava,Latite,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001984,SW_USA_composite,316.16360227240665,-73.02973227258045,-53.0,160.1,-73.02973227258045,316.16360227240665,0.10000000000000009
3D138,Hirshdale area,39.35,239.89,6,196.1,-43.0,218.0,4.5,,-70.3,191.7,,,,,1.29,1.19,,1.3900000000000001,,normal,igneous,volcanic,olivine latite,Igneous:Extrusive,Lava,Latite,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001985,SW_USA_composite,191.7689931959679,-70.27132091360428,-43.0,196.1,-70.27132091360428,191.7689931959679,0.20000000000000018
3V069,Little Whitney cone lava,36.39,241.67,8,186.0,-57.1,707.0,2.1,,-85.0,134.6,,,,,0.743,0.732,,0.754,,normal,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001986,SW_USA_composite,134.57865379948825,-85.03616956345027,-57.1,186.0,-85.03616956345027,134.57865379948825,0.02200000000000002
3X209,Los Alamos Canyon area,35.87,253.81,7,194.8,-54.6,119.0,5.6,,-78.0,163.1,,,,,1.6915,0.773,,2.61,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Matuyama Chron,10.1029/2008GC001987,SW_USA_composite,162.99647750967634,-77.93978561298127,-54.6,194.8,-77.93978561298127,162.99647750967634,1.8369999999999997
3X245,White rock area,35.81,253.76,7,195.8,-52.2,227.0,4.0,,-76.7,172.2,,,,,1.6915,0.773,,2.61,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Matuyama Chron,10.1029/2008GC001988,SW_USA_composite,172.16893385666418,-76.62389938961097,-52.2,195.8,-76.62389938961097,172.16893385666418,1.8369999999999997
3X901*,Haiwee Reservoir area,36.19,242.09,5,172.3,-70.8,44.0,12.0,,-70.3,49.0,,,,,1.6915,0.773,,2.61,,uniform,igneous,volcanic,rhyolite,Igneous:Extrusive,Lava,Rhyolite,BL-AF,1,0,R,0,,0,0,[3],Mankinen (2008),GTS2020,site rejected because a95 > 10,age range of Matuyama Chron,10.1029/2008GC001989,SW_USA_composite,48.943113758819564,-70.32571647784394,-70.8,172.3,-70.32571647784394,48.943113758819564,1.8369999999999997
3X906,Argus Peak area,35.91,242.51,8,184.2,-51.0,311.0,3.2,,-84.6,202.0,,,,,1.6915,0.773,,2.61,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Matuyama Chron,10.1029/2008GC001990,SW_USA_composite,201.70849741360956,-84.52757569591546,-51.0,184.2,-84.52757569591546,201.70849741360956,1.8369999999999997
3X914,Etcheron Valley area,36.05,242.48,7,183.0,-45.9,474.0,2.8,,-80.9,225.4,,,,,1.6915,0.773,,2.61,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Matuyama Chron,10.1029/2008GC001991,SW_USA_composite,225.41855914216765,-80.87885551881946,-45.9,183.0,-80.87885551881946,225.41855914216765,1.8369999999999997
3X921,Mountain Springs Canyon area,36.0,242.39,7,176.6,-58.8,525.0,2.6,,-85.6,25.8,,,,,1.2615,0.773,,1.75,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,max age comes from underlying unit QTbr2; see page 8 of Mankinen (2008).,10.1029/2008GC001992,SW_USA_composite,26.237254868825588,-85.55379741952932,-58.8,176.6,-85.55379741952932,26.237254868825588,0.977
4D122,El Rechuelos area,36.07,253.57,6,172.3,-32.6,131.0,5.9,,-70.4,276.0,,,,,2.08,2.02,,2.14,,normal,igneous,volcanic,rhyolite,Igneous:Extrusive,Lava,Rhyolite,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001993,SW_USA_composite,275.97463617828487,-70.43754410506108,-32.6,172.3,-70.43754410506108,275.97463617828487,0.1200000000000001
1C601,McGee Mtn. basalt,37.58,241.18,12,20.8,59.9,116.0,4.1,,73.6,313.1,,,,,2.71,2.61,,2.81,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001994,SW_USA_composite,313.46250874605005,73.60322339139334,-59.9,200.8,-73.60322339139334,133.46250874605005,0.20000000000000018
2C516*,Owens Gorge basalt,37.56,241.38,8,98.3,81.4,162.0,4.4,,33.4,261.4,,,,,3.35,3.25,,3.45,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,I,0,,0,0,[9],Mankinen (2008),Mankinen (2008),site rejected because VGP lat is > 45,,10.1029/2008GC001995,SW_USA_composite,261.4473275865591,33.39131975146385,-81.4,278.3,-33.39131975146385,81.44732758655908,0.20000000000000018
2C576,San Joaquin Mtn.,37.72,240.89,6,11.0,43.6,160.0,5.3,,74.6,20.5,,,,,3.23,3.13,,3.33,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001996,SW_USA_composite,20.455730547326706,74.59597605469573,-43.6,191.0,-74.59597605469573,200.4557305473267,0.20000000000000018
2C582,San Joaquin Mtn.,37.73,240.88,9,332.4,64.6,34.0,9.0,,67.9,183.1,,,,,3.1029999999999998,2.61,,3.596,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Gauss Chron,10.1029/2008GC001997,SW_USA_composite,182.97020073741604,67.87849672220686,-64.6,152.39999999999998,-67.87849672220686,2.970200737416036,0.9860000000000002
2C591,San Joaquin Mtn.,37.71,240.87,7,351.1,69.4,53.0,8.4,,73.5,221.8,,,,,3.1029999999999998,2.61,,3.596,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Gauss Chron,10.1029/2008GC001998,SW_USA_composite,221.82096258176688,73.45082107533663,-69.4,171.10000000000002,-73.45082107533663,41.82096258176688,0.9860000000000002
2D001*,basalt near Alder Hill,39.35,239.81,4,0.2,51.1,176.0,6.9,,82.4,58.7,,,,,3.1029999999999998,2.61,,3.596,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,0,[2],Mankinen (2008),GTS2020,site rejected because n < 5,age range of Gauss Chron,10.1029/2008GC001999,SW_USA_composite,58.518893999992905,82.43296383415664,-51.1,180.2,-82.43296383415664,238.5188939999929,0.9860000000000002
3D107,Watson Creek andesite,39.22,239.91,5,26.8,57.6,88.0,8.2,,69.2,324.1,,,,,2.52,2.45,,2.59,,normal,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC002000,SW_USA_composite,324.08428916055476,69.14525320748561,-57.6,206.8,-69.14525320748561,144.08428916055476,0.13999999999999968
3V101,Sheep Crossing / Snake Meadow,37.56,240.8,8,350.1,51.0,50.0,7.9,,80.0,117.8,,,,,3.35,3.25,,3.45,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC002001,SW_USA_composite,117.9404895415379,79.97057396427319,-51.0,170.10000000000002,-79.97057396427319,297.9404895415379,0.20000000000000018
3V121,Benton Range basalt,37.74,241.43,8,324.9,59.0,610.0,2.2,,62.7,166.6,,,,,3.4,3.33,,3.4699999999999998,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC002002,SW_USA_composite,166.7278682314984,62.727250974855586,-59.0,144.89999999999998,-62.727250974855586,346.7278682314984,0.13999999999999968
3V148,Old Mammoth mine,37.61,241.0,6,183.2,-47.2,176.0,5.1,,-80.4,223.8,,,,,3.11,3.09,,3.13,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC002003,SW_USA_composite,223.91252474888086,-80.37690806629742,-47.2,183.2,-80.37690806629742,223.91252474888086,0.040000000000000036
3X020,La Jara Mesa,35.25,252.31,8,352.4,53.4,241.0,3.6,,83.6,152.6,,,,,3.1029999999999998,2.61,,3.596,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Gauss Chron,10.1029/2008GC002004,SW_USA_composite,152.75153490524949,83.61238996686679,-53.4,172.39999999999998,-83.61238996686679,332.7515349052495,0.9860000000000002
3X031,East Grants Ridge,35.22,252.26,7,330.1,69.1,84.0,6.6,,62.7,211.1,,,,,3.1029999999999998,2.61,,3.596,,uniform,igneous,volcanic,,Igneous:Extrusive,Lava,Not Specified,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Gauss Chron,10.1029/2008GC002005,SW_USA_composite,211.07542734891265,62.64645971626192,-69.1,150.10000000000002,-62.64645971626192,31.075427348912655,0.9860000000000002
3X038,Lobo Springs area,35.22,252.26,8,341.3,78.0,57.0,7.4,,56.5,239.1,,,,,2.81,2.73,,2.89,,normal,igneous,volcanic,perlite,Igneous:Extrusive,Lava,Not Specified,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC002006,SW_USA_composite,239.13870264034057,56.45883064524778,-78.0,161.3,-56.45883064524778,59.13870264034057,0.16000000000000014
4D082,Agua Caliente area,36.17,253.65,6,8.5,50.6,210.0,4.6,,81.4,15.4,,,,,3.1029999999999998,2.61,,3.596,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,4,2.0,0,1,[],Mankinen (2008),GTS2020,,age range of Gauss Chron,10.1029/2008GC002007,SW_USA_composite,15.634912558421616,81.43936624291388,-50.6,188.5,-81.43936624291388,195.6349125584216,0.9860000000000002
4D090,Canon Seco area,36.16,253.66,7,342.1,49.9,159.0,4.8,,74.1,148.8,,,,,3.1029999999999998,2.61,,3.596,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,4,1.0,0,1,[],Mankinen (2008),GTS2020,,age range of Gauss Chron,10.1029/2008GC002008,SW_USA_composite,148.70661154217396,74.1247901333285,-49.9,162.10000000000002,-74.1247901333285,328.70661154217396,0.9860000000000002
4D183,Canon de los Frijoles,35.76,253.74,7,355.0,45.0,166.0,4.7,,79.8,100.1,,,,,3.1029999999999998,2.61,,3.596,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Gauss Chron,10.1029/2008GC002009,SW_USA_composite,100.0289993303339,79.86258670339481,-45.0,175.0,-79.86258670339481,280.02899933033393,0.9860000000000002
4D191,Canon de los Frijoles,35.77,253.74,7,352.9,45.8,91.0,6.4,,79.5,110.9,,,,,3.1029999999999998,2.61,,3.596,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Gauss Chron,10.1029/2008GC002010,SW_USA_composite,110.93377871743766,79.52321350598105,-45.8,172.89999999999998,-79.52321350598105,290.9337787174377,0.9860000000000002
9E224,Haiwee Reservoir area,36.13,242.24,10,347.0,70.4,552.0,2.1,,69.6,220.3,,,,,3.54,3.46,,3.62,,normal,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC002011,SW_USA_composite,220.34090364534237,69.52047980418172,-70.4,167.0,-69.52047980418172,40.340903645342365,0.16000000000000014
3V001,Volcanic Knob,37.4,241.1,7,177.8,-49.0,480.0,2.8,,-82.3,255.6,,,,,3.66,3.56,,3.7600000000000002,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC002012,SW_USA_composite,255.45557070825967,-82.28702994098155,-49.0,177.8,-82.28702994098155,255.45557070825967,0.20000000000000018
3V012*,Devils Table,37.34,240.98,7,163.2,-46.0,23.0,12.7,,-72.7,300.7,,,,,3.55,3.4499999999999997,,3.65,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,0,,0,0,[3],Mankinen (2008),Mankinen (2008),site rejected because a95 > 10,,10.1029/2008GC002013,SW_USA_composite,300.66372378067217,-72.70286768620775,-46.0,163.2,-72.70286768620775,300.66372378067217,0.20000000000000018
3V085,Trout Meadows,36.2,241.55,8,173.2,-44.4,230.0,3.7,,-78.4,273.6,,,,,3.56,3.46,,3.66,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC002014,SW_USA_composite,273.3006143310413,-78.34118772009238,-44.4,173.2,-78.34118772009238,273.3006143310413,0.20000000000000018
3V093,Four Forks Creek area,37.37,240.92,7,188.2,-45.0,94.0,6.3,,-77.1,206.0,,,,,3.57,3.4699999999999998,,3.67,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC002015,SW_USA_composite,205.87937164392042,-77.16238506395455,-45.0,188.2,-77.16238506395455,205.87937164392042,0.20000000000000018
3V109,basalt near Pine Flat,37.51,240.83,8,208.3,-38.9,100.0,5.6,,-61.1,175.3,,,,,3.6,3.5,,3.7,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC002016,SW_USA_composite,175.33332869194933,-61.107307536436565,-38.9,208.3,-61.107307536436565,175.33332869194933,0.20000000000000018
3V167,Nobel Canyon rhyolite,38.55,240.22,8,169.3,-56.0,405.0,2.8,,-81.3,320.3,,,,,4.87,4.8,,4.94,,normal,igneous,volcanic,rhyolite,Igneous:Extrusive,Lava,Rhyolite,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC002017,SW_USA_composite,320.25160014091114,-81.28952804300161,-56.0,169.3,-81.28952804300161,320.25160014091114,0.14000000000000057
3X001,White Cone Peak,35.58,249.95,8,172.5,-52.0,178.0,4.2,,-83.1,316.7,,,,,4.8095,3.596,,6.023,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,5,2.0,0,1,[],Mankinen (2008),GTS2020,,age range of Gilbert Chron,10.1029/2008GC002018,SW_USA_composite,316.5918290142051,-83.1220659018841,-52.0,172.5,-83.1220659018841,316.5918290142051,2.4269999999999996
3X013,White Cone Peak,35.58,249.95,5,179.5,-45.4,77.0,8.8,,-81.3,252.7,,,,,4.8095,3.596,,6.023,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,5,1.0,0,1,[],Mankinen (2008),GTS2020,,age range of Gilbert Chron,10.1029/2008GC002019,SW_USA_composite,252.8981322001012,-81.29593535021935,-45.4,179.5,-81.29593535021935,252.8981322001012,2.4269999999999996
4D174,Cerro Grande rhyodacite,35.83,253.6,8,357.0,65.1,659.0,2.4,,78.5,243.2,,,,,3.77,3.65,,3.89,,normal,igneous,volcanic,rhyodacite,Igneous:Extrusive,Lava,Rhyodacite,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC002020,SW_USA_composite,243.32609664070867,78.48367039109516,-65.1,177.0,-78.48367039109516,63.32609664070867,0.2400000000000002
5G102*,Anchorite Pass area,38.19,241.29,9,203.1,-43.1,85.0,5.6,,-66.5,178.4,,,,,3.43,3.3200000000000003,,3.54,,normal,igneous,volcanic,perlite,Igneous:Extrusive,Lava,Not Specified,BL-AF,1,1,R,6,2.0,0,0,[7],Mankinen (2008),Mankinen (2008),site rejected because it is suspected to have been tectonically rotated,,10.1029/2008GC002021,SW_USA_composite,178.4112544946245,-66.46783532783415,-43.1,203.1,-66.46783532783415,178.4112544946245,0.21999999999999975
5G113*,Anchorite Pass area,38.19,241.29,5,181.8,-50.4,239.0,5.0,,-82.9,229.0,,,,,3.71,3.53,,3.89,,normal,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,BL-AF,1,1,R,0,,0,0,[7],Mankinen (2008),Mankinen (2008),site rejected because it is suspected to have been tectonically rotated,,10.1029/2008GC002022,SW_USA_composite,228.89569137522602,-82.80513576061176,-50.4,181.8,-82.80513576061176,228.89569137522602,0.3600000000000003
5G122*,Anchorite Pass area,38.19,241.26,8,197.1,-66.0,248.0,3.5,,-74.0,106.5,,,,,4.8095,3.596,,6.023,,uniform,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,BL-AF,1,1,R,0,,0,0,[7],Mankinen (2008),GTS2020,site rejected because it is suspected to have been tectonically rotated,age range of Gilbert Chron,10.1029/2008GC002023,SW_USA_composite,106.48758684899845,-74.01138490204039,-66.0,197.1,-74.01138490204039,106.48758684899845,2.4269999999999996
5G133,Anchorite Pass area,38.19,241.29,7,212.9,-58.9,126.0,5.4,,-64.5,137.6,,,,,3.59,3.48,,3.6999999999999997,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,6,1.0,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC002024,SW_USA_composite,137.59697801330907,-64.50511184396036,-58.9,212.9,-64.50511184396036,137.59697801330907,0.21999999999999975
1C143*,Deep Springs Valley,37.41,242.04,5,209.2,-60.9,23.0,16.3,,-67.3,131.8,,,,,11.1,10.1,,12.1,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,0,,0,0,[3],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC002025,SW_USA_composite,131.454587846519,-67.18981539692938,-60.9,209.2,-67.18981539692938,131.454587846519,2.0
1C151,Silver Peak,37.85,242.36,5,1.9,76.9,263.0,4.7,,62.9,244.1,,,,,5.6,4.9,,6.3,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,1,1.0,0,1,[],Mankinen (2008),Mankinen (2008),,age range for Silver Peak volcanics listed by Mankinen (2008) [pg. 8],10.1029/2008GC002026,SW_USA_composite,244.11297395810323,62.78499709233031,-76.9,181.9,-62.78499709233031,64.11297395810323,1.3999999999999995
1C160*,Silver Peak,37.85,242.36,3,321.9,58.0,22.0,26.8,,60.3,165.9,,,,,5.6,4.9,,6.3,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,1,2.0,0,0,"[2, 3]",Mankinen (2008),Mankinen (2008),,age range for Silver Peak volcanics listed by Mankinen (2008) [pg. 8],10.1029/2008GC002027,SW_USA_composite,165.9328732408826,60.288928746249134,-58.0,141.89999999999998,-60.288928746249134,345.9328732408826,1.3999999999999995
