name,fm./loc.,slat,slon,n,dec,inc,k,alpha95,f_corr,VGP_lat,VGP_lon,K,A95,dp,dm,mean_age,min_age,2sig_min,max_age,2sig_max,uncer_dist,rock_typ_1,rock_typ_2,rock_typ_3,geologic_classes,geologic_types,lithologies,demag,struc_cont,rot_area,polarity,strat_group,ordering,synch_unit,in_study_pole,rej_crit,pmag_ref,age_ref,pmag_comments,age_comments,citations,Study,VGP_lon_recalc,VGP_lat_recalc,inc_reverse,dec_reverse,vgp_lat_SH,vgp_lon_SH,age_uncertainty,keep
3D131,Polaris area,39.33,239.82,7,160.1,-53.0,166.0,4.7,,-73.0,316.0,,,,,1.68,1.63,,1.73,,normal,igneous,volcanic,olivine latite,Igneous:Extrusive,Lava,Latite,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,316.16360227240665,-73.02973227258045,-53.0,160.1,-73.02973227258045,316.16360227240665,0.10000000000000009,True
3D138,Hirshdale area,39.35,239.89,6,196.1,-43.0,218.0,4.5,,-70.3,191.7,,,,,1.29,1.19,,1.3900000000000001,,normal,igneous,volcanic,olivine latite,Igneous:Extrusive,Lava,Latite,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,191.7689931959679,-70.27132091360428,-43.0,196.1,-70.27132091360428,191.7689931959679,0.20000000000000018,True
3V069,Little Whitney cone lava,36.39,241.67,8,186.0,-57.1,707.0,2.1,,-85.0,134.6,,,,,0.743,0.732,,0.754,,normal,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,134.57865379948825,-85.03616956345027,-57.1,186.0,-85.03616956345027,134.57865379948825,0.02200000000000002,True
3X209,Los Alamos Canyon area,35.87,253.81,7,194.8,-54.6,119.0,5.6,,-78.0,163.1,,,,,1.6915,0.773,,2.61,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Matuyama Chron,10.1029/2008GC001957,SW_USA_composite,162.99647750967634,-77.93978561298127,-54.6,194.8,-77.93978561298127,162.99647750967634,1.8369999999999997,True
3X245,White rock area,35.81,253.76,7,195.8,-52.2,227.0,4.0,,-76.7,172.2,,,,,1.6915,0.773,,2.61,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Matuyama Chron,10.1029/2008GC001957,SW_USA_composite,172.16893385666418,-76.62389938961097,-52.2,195.8,-76.62389938961097,172.16893385666418,1.8369999999999997,True
3X906,Argus Peak area,35.91,242.51,8,184.2,-51.0,311.0,3.2,,-84.6,202.0,,,,,1.6915,0.773,,2.61,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Matuyama Chron,10.1029/2008GC001957,SW_USA_composite,201.70849741360956,-84.52757569591546,-51.0,184.2,-84.52757569591546,201.70849741360956,1.8369999999999997,True
3X914,Etcheron Valley area,36.05,242.48,7,183.0,-45.9,474.0,2.8,,-80.9,225.4,,,,,1.6915,0.773,,2.61,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Matuyama Chron,10.1029/2008GC001957,SW_USA_composite,225.41855914216765,-80.87885551881946,-45.9,183.0,-80.87885551881946,225.41855914216765,1.8369999999999997,True
3X921,Mountain Springs Canyon area,36.0,242.39,7,176.6,-58.8,525.0,2.6,,-85.6,25.8,,,,,1.2615,0.773,,1.75,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,max age comes from underlying unit QTbr2; see page 8 of Mankinen (2008).,10.1029/2008GC001957,SW_USA_composite,26.237254868825588,-85.55379741952932,-58.8,176.6,-85.55379741952932,26.237254868825588,0.977,True
4D122,El Rechuelos area,36.07,253.57,6,172.3,-32.6,131.0,5.9,,-70.4,276.0,,,,,2.08,2.02,,2.14,,normal,igneous,volcanic,rhyolite,Igneous:Extrusive,Lava,Rhyolite,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,275.97463617828487,-70.43754410506108,-32.6,172.3,-70.43754410506108,275.97463617828487,0.1200000000000001,True
1C601,McGee Mtn. basalt,37.58,241.18,12,20.8,59.9,116.0,4.1,,73.6,313.1,,,,,2.71,2.61,,2.81,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,313.46250874605005,73.60322339139334,-59.9,200.8,-73.60322339139334,133.46250874605005,0.20000000000000018,True
2C576,San Joaquin Mtn.,37.72,240.89,6,11.0,43.6,160.0,5.3,,74.6,20.5,,,,,3.23,3.13,,3.33,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,20.455730547326706,74.59597605469573,-43.6,191.0,-74.59597605469573,200.4557305473267,0.20000000000000018,True
2C582,San Joaquin Mtn.,37.73,240.88,9,332.4,64.6,34.0,9.0,,67.9,183.1,,,,,3.1029999999999998,2.61,,3.596,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Gauss Chron,10.1029/2008GC001957,SW_USA_composite,182.97020073741604,67.87849672220686,-64.6,152.39999999999998,-67.87849672220686,2.970200737416036,0.9860000000000002,True
2C591,San Joaquin Mtn.,37.71,240.87,7,351.1,69.4,53.0,8.4,,73.5,221.8,,,,,3.1029999999999998,2.61,,3.596,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Gauss Chron,10.1029/2008GC001957,SW_USA_composite,221.82096258176688,73.45082107533663,-69.4,171.10000000000002,-73.45082107533663,41.82096258176688,0.9860000000000002,True
3D107,Watson Creek andesite,39.22,239.91,5,26.8,57.6,88.0,8.2,,69.2,324.1,,,,,2.52,2.45,,2.59,,normal,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,324.08428916055476,69.14525320748561,-57.6,206.8,-69.14525320748561,144.08428916055476,0.13999999999999968,True
3V101,Sheep Crossing / Snake Meadow,37.56,240.8,8,350.1,51.0,50.0,7.9,,80.0,117.8,,,,,3.35,3.25,,3.45,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,117.9404895415379,79.97057396427319,-51.0,170.10000000000002,-79.97057396427319,297.9404895415379,0.20000000000000018,True
3V121,Benton Range basalt,37.74,241.43,8,324.9,59.0,610.0,2.2,,62.7,166.6,,,,,3.4,3.33,,3.4699999999999998,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,166.7278682314984,62.727250974855586,-59.0,144.89999999999998,-62.727250974855586,346.7278682314984,0.13999999999999968,True
3V148,Old Mammoth mine,37.61,241.0,6,183.2,-47.2,176.0,5.1,,-80.4,223.8,,,,,3.11,3.09,,3.13,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,223.91252474888086,-80.37690806629742,-47.2,183.2,-80.37690806629742,223.91252474888086,0.040000000000000036,True
3X020,La Jara Mesa,35.25,252.31,8,352.4,53.4,241.0,3.6,,83.6,152.6,,,,,3.1029999999999998,2.61,,3.596,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Gauss Chron,10.1029/2008GC001957,SW_USA_composite,152.75153490524949,83.61238996686679,-53.4,172.39999999999998,-83.61238996686679,332.7515349052495,0.9860000000000002,True
3X031,East Grants Ridge,35.22,252.26,7,330.1,69.1,84.0,6.6,,62.7,211.1,,,,,3.1029999999999998,2.61,,3.596,,uniform,igneous,volcanic,,Igneous:Extrusive,Lava,Not Specified,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Gauss Chron,10.1029/2008GC001957,SW_USA_composite,211.07542734891265,62.64645971626192,-69.1,150.10000000000002,-62.64645971626192,31.075427348912655,0.9860000000000002,True
3X038,Lobo Springs area,35.22,252.26,8,341.3,78.0,57.0,7.4,,56.5,239.1,,,,,2.81,2.73,,2.89,,normal,igneous,volcanic,perlite,Igneous:Extrusive,Lava,Not Specified,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,239.13870264034057,56.45883064524778,-78.0,161.3,-56.45883064524778,59.13870264034057,0.16000000000000014,True
4D082,Agua Caliente area,36.17,253.65,6,8.5,50.6,210.0,4.6,,81.4,15.4,,,,,3.1029999999999998,2.61,,3.596,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,4,2.0,0,1,[],Mankinen (2008),GTS2020,,age range of Gauss Chron,10.1029/2008GC001957,SW_USA_composite,15.634912558421616,81.43936624291388,-50.6,188.5,-81.43936624291388,195.6349125584216,0.9860000000000002,True
4D090,Canon Seco area,36.16,253.66,7,342.1,49.9,159.0,4.8,,74.1,148.8,,,,,3.1029999999999998,2.61,,3.596,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,4,1.0,0,1,[],Mankinen (2008),GTS2020,,age range of Gauss Chron,10.1029/2008GC001957,SW_USA_composite,148.70661154217396,74.1247901333285,-49.9,162.10000000000002,-74.1247901333285,328.70661154217396,0.9860000000000002,True
4D183,Canon de los Frijoles,35.76,253.74,7,355.0,45.0,166.0,4.7,,79.8,100.1,,,,,3.1029999999999998,2.61,,3.596,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Gauss Chron,10.1029/2008GC001957,SW_USA_composite,100.0289993303339,79.86258670339481,-45.0,175.0,-79.86258670339481,280.02899933033393,0.9860000000000002,True
4D191,Canon de los Frijoles,35.77,253.74,7,352.9,45.8,91.0,6.4,,79.5,110.9,,,,,3.1029999999999998,2.61,,3.596,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Gauss Chron,10.1029/2008GC001957,SW_USA_composite,110.93377871743766,79.52321350598105,-45.8,172.89999999999998,-79.52321350598105,290.9337787174377,0.9860000000000002,True
9E224,Haiwee Reservoir area,36.13,242.24,10,347.0,70.4,552.0,2.1,,69.6,220.3,,,,,3.54,3.46,,3.62,,normal,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,220.34090364534237,69.52047980418172,-70.4,167.0,-69.52047980418172,40.340903645342365,0.16000000000000014,True
3V001,Volcanic Knob,37.4,241.1,7,177.8,-49.0,480.0,2.8,,-82.3,255.6,,,,,3.66,3.56,,3.7600000000000002,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,255.45557070825967,-82.28702994098155,-49.0,177.8,-82.28702994098155,255.45557070825967,0.20000000000000018,True
3V085,Trout Meadows,36.2,241.55,8,173.2,-44.4,230.0,3.7,,-78.4,273.6,,,,,3.56,3.46,,3.66,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,273.3006143310413,-78.34118772009238,-44.4,173.2,-78.34118772009238,273.3006143310413,0.20000000000000018,True
3V093,Four Forks Creek area,37.37,240.92,7,188.2,-45.0,94.0,6.3,,-77.1,206.0,,,,,3.57,3.4699999999999998,,3.67,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,205.87937164392042,-77.16238506395455,-45.0,188.2,-77.16238506395455,205.87937164392042,0.20000000000000018,True
3V109,basalt near Pine Flat,37.51,240.83,8,208.3,-38.9,100.0,5.6,,-61.1,175.3,,,,,3.6,3.5,,3.7,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,175.33332869194933,-61.107307536436565,-38.9,208.3,-61.107307536436565,175.33332869194933,0.20000000000000018,True
3V167,Nobel Canyon rhyolite,38.55,240.22,8,169.3,-56.0,405.0,2.8,,-81.3,320.3,,,,,4.87,4.8,,4.94,,normal,igneous,volcanic,rhyolite,Igneous:Extrusive,Lava,Rhyolite,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,320.25160014091114,-81.28952804300161,-56.0,169.3,-81.28952804300161,320.25160014091114,0.14000000000000057,True
3X001,White Cone Peak,35.58,249.95,8,172.5,-52.0,178.0,4.2,,-83.1,316.7,,,,,4.8095,3.596,,6.023,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,5,2.0,0,1,[],Mankinen (2008),GTS2020,,age range of Gilbert Chron,10.1029/2008GC001957,SW_USA_composite,316.5918290142051,-83.1220659018841,-52.0,172.5,-83.1220659018841,316.5918290142051,2.4269999999999996,True
3X013,White Cone Peak,35.58,249.95,5,179.5,-45.4,77.0,8.8,,-81.3,252.7,,,,,4.8095,3.596,,6.023,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,5,1.0,0,1,[],Mankinen (2008),GTS2020,,age range of Gilbert Chron,10.1029/2008GC001957,SW_USA_composite,252.8981322001012,-81.29593535021935,-45.4,179.5,-81.29593535021935,252.8981322001012,2.4269999999999996,True
4D174,Cerro Grande rhyodacite,35.83,253.6,8,357.0,65.1,659.0,2.4,,78.5,243.2,,,,,3.77,3.65,,3.89,,normal,igneous,volcanic,rhyodacite,Igneous:Extrusive,Lava,Rhyodacite,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,243.32609664070867,78.48367039109516,-65.1,177.0,-78.48367039109516,63.32609664070867,0.2400000000000002,True
5G133,Anchorite Pass area,38.19,241.29,7,212.9,-58.9,126.0,5.4,,-64.5,137.6,,,,,3.59,3.48,,3.6999999999999997,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,6,1.0,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,137.59697801330907,-64.50511184396036,-58.9,212.9,-64.50511184396036,137.59697801330907,0.21999999999999975,True
1C151,Silver Peak,37.85,242.36,5,1.9,76.9,263.0,4.7,,62.9,244.1,,,,,5.6,4.9,,6.3,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,1,1.0,0,1,[],Mankinen (2008),Mankinen (2008),,age range for Silver Peak volcanics listed by Mankinen (2008) [pg. 8],10.1029/2008GC001957,SW_USA_composite,244.11297395810323,62.78499709233031,-76.9,181.9,-62.78499709233031,64.11297395810323,1.3999999999999995,True
3V156,Bodie area,38.13,240.82,9,355.4,27.5,239.0,3.3,,66.1,71.9,,,,,9.42,9.2,,9.64,,normal,igneous,volcanic,latite tuff,Igneous:Extrusive,Tuff,Latite,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,71.86887551025029,66.11011080546166,-27.5,175.39999999999998,-66.11011080546166,251.8688755102503,0.4400000000000013,True
3V176,Boreal Ridge basalt,39.33,239.66,7,341.1,51.5,296.0,3.5,,73.1,130.3,,,,,7.6,7.3999999999999995,,7.8,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,130.36557004067652,73.10861822515669,-51.5,161.10000000000002,-73.10861822515669,310.3655700406765,0.40000000000000036,True
3X216,Santa Fe Fm.,36.1,253.86,6,329.4,30.3,88.0,7.2,,56.4,135.9,,,,,13.25,10.0,,16.5,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008); Gardner et al. (1986),,min age comes from overlying Chamisa Mesa basalt [see page 12 of Mankinen (2008)]; oldest age comes from age of oldest basalts in this area (Gardner et al. 1986).,10.1029/2008GC001957,SW_USA_composite,135.82417879753186,56.38756527089282,-30.3,149.39999999999998,-56.38756527089282,315.8241787975319,6.5,True
3X259,Santa Clara Canyon,35.99,253.68,7,349.9,55.7,78.0,6.9,,81.8,168.1,,,,,6.87,6.54,,7.2,,normal,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),,,,10.1029/2008GC001957,SW_USA_composite,168.4148094097893,81.84073170889293,-55.7,169.89999999999998,-81.84073170889293,348.4148094097893,0.6600000000000001,True
4D098,Polvadera Mesa,36.16,253.58,8,13.2,77.9,587.0,2.3,,58.4,263.5,,,,,7.63,7.47,,7.79,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,263.4786363707464,58.435363480422325,-77.9,193.2,-58.435363480422325,83.47863637074641,0.3200000000000003,True
4D106,Polvadera Creek,36.1,253.55,8,12.1,51.9,377.0,2.9,,79.4,359.9,,,,,5.16,5.03,,5.29,,normal,igneous,volcanic,quartz latite,Igneous:Extrusive,Lava,Latite,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,359.7431061763258,79.3946179821505,-51.9,192.1,-79.3946179821505,179.7431061763258,0.2599999999999998,True
4D114,Los Posos,36.04,253.69,8,46.8,57.9,138.0,4.7,,53.1,325.3,,,,,10.5,7.0,,14.0,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008); Gardner et al. (1986),,age range of Lobato basalt reported in Mankinen (2008) [citing Gardner et al. 1986],10.1029/2008GC001957,SW_USA_composite,325.341976713973,53.088893136328366,-57.9,226.8,-53.088893136328366,145.341976713973,7.0,True
4D130,Canada del Ojitos,36.11,253.58,8,348.2,71.3,99.0,5.6,,68.7,235.2,,,,,6.82,6.65,,6.99,,normal,igneous,volcanic,rhyodacite,Igneous:Extrusive,Lava,Rhyodacite,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,235.2295264967339,68.64602000551061,-71.3,168.2,-68.64602000551061,55.22952649673391,0.33999999999999986,True
4D140,Bland Canyon,35.74,253.55,7,207.4,-37.5,51.0,8.5,,-61.9,187.8,,,,,11.25,6.0,,16.5,,uniform,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008); Gardner et al. (1986),,min age comes from overlying Keres Gr. [see page 12 of Mankinen (2008)]; oldest age comes from age of oldest basalts in this area (Gardner et al. 1986).,10.1029/2008GC001957,SW_USA_composite,187.78600153995,-61.88829446396044,-37.5,207.4,-61.88829446396044,187.78600153995,10.5,True
4D148,Bland Canyon,35.74,253.55,8,164.7,-52.8,146.0,4.6,,-77.2,337.5,,,,,9.11,8.92,,9.299999999999999,,normal,igneous,volcanic,dacite,Igneous:Extrusive,Lava,Dacite,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,337.3353758392997,-77.19329737253999,-52.8,164.7,-77.19329737253999,337.3353758392997,0.379999999999999,True
4D155,Rancho Canada in Cochiti Canyon,35.7,253.6,9,339.7,13.4,678.0,2.0,,55.6,111.1,,,,,9.33,9.14,,9.52,,normal,igneous,volcanic,rhyodacite,Igneous:Extrusive,Lava,Rhyodacite,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,111.19637742891689,55.62086570306762,-13.4,159.7,-55.62086570306762,291.1963774289169,0.379999999999999,True
4D165,St. Peters Dome,35.76,253.63,8,1.5,56.6,211.0,3.8,,88.2,293.7,,,,,8.69,8.309999999999999,,9.07,,normal,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,293.6812204849095,88.14242134328009,-56.6,181.5,-88.14242134328009,113.68122048490949,0.7600000000000016,True
4D218,Polvadera Creek,36.16,253.59,7,340.3,42.6,162.0,4.8,,69.6,134.9,,,,,5.0,3.0,,7.0,,uniform,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,age range from reported age range of Tschicoma Fm. in Mankinen (2008) [pg. 12],10.1029/2008GC001957,SW_USA_composite,134.92341716076407,69.570183070927,-42.6,160.3,-69.570183070927,314.9234171607641,4.0,True
4D227,Abiquiu Creek,36.1,253.61,8,335.3,22.8,112.0,5.3,,57.1,122.4,,,,,5.78,5.6000000000000005,,5.96,,normal,igneous,volcanic,rhyodacite,Igneous:Extrusive,Lava,Rhyodacite,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,122.43710975134306,57.09361626546882,-22.8,155.3,-57.09361626546882,302.4371097513431,0.35999999999999943,True
BP4N,Bearpaw Mtns: Central Intrusive Core,48.23,250.34,12,354.5,69.9,175.0,3.3,,83.4,220.7,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,shallow intrusive,latite,Igneous:Intrusive,Pluton,Latite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,220.60071241109992,83.44739907198719,-69.9,174.5,-83.44739907198719,40.60071241109992,4.5,True
BP4R,Bearpaw Mtns: Central Intrusive Core,48.23,250.34,25,177.1,-62.2,65.7,3.6,,84.8,94.2,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,shallow intrusive,latite,Igneous:Intrusive,Pluton,Latite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,274.4319937605132,-84.84032348844036,-62.2,177.1,-84.84032348844036,274.4319937605132,4.5,True
BP6,Bearpaw Mtns: Central Intrusive Core,48.18,250.36,10,351.8,77.5,78.8,5.8,,71.5,239.8,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,shallow intrusive,latite,Igneous:Intrusive,Pluton,Latite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,239.8154246678532,71.58406767297888,-77.5,171.8,-71.58406767297888,59.81542466785319,4.5,True
BP7,Bearpaw Mtns: Central Intrusive Core,48.21,250.35,13,350.8,76.9,209.0,2.9,,72.4,236.5,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,shallow intrusive,shonkinite,Igneous:Intrusive,Pluton,Shonkinite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,237.41000536903965,72.4664174739538,-76.9,170.8,-72.4664174739538,57.41000536903965,4.5,True
BP9,Bearpaw Mtns: Central Intrusive Core,48.2,250.35,6,342.8,73.6,588.8,2.8,,75.0,215.1,,,,,49.9,48.199999999999996,,51.6,,normal,igneous,shallow intrusive,monzonite,Igneous:Intrusive,Pluton,Monzonite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,215.2150197465302,74.89139142570059,-73.6,162.8,-74.89139142570059,35.2150197465302,3.4000000000000057,True
BP12,Bearpaw Mtns: Central Intrusive Core,48.17,250.31,9,335.3,62.7,172.1,3.9,,72.5,156.1,,,,,52.15,49.9,1.7,54.4,1.9,uniform,igneous,shallow intrusive,shonkinite,Igneous:Intrusive,Pluton,Shonkinite,AF,1,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1980),,K-Ar age estimates not re-calculated (from 1980 standards),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,156.0829834694761,72.48531450378772,-62.7,155.3,-72.48531450378772,336.08298346947606,4.5,True
